./agentic-rl/lecture13/lecture13-notes.tex		引言 | 核心类结构 | 设计理念 | 设计含义：抽象层次决定可扩展性 | 总结与延伸
./agentic-rl/lecture14/lecture14-notes.tex		引言 | 为什么要异步？ | 状态管理 | 工程提醒：状态越多，越需要明确边界 | 总结与延伸
./agentic-rl/lecture15/lecture15-notes.tex		引言 | Docker 基本概念 | 核心命令 | 落地建议：环境先稳定，再谈训练效率 | 总结与延伸
./agentic-rl/verl01/verl01-notes.tex		引言 | 官方文档资源 | 关键训练参数 | 调参方法：先分层，再定位瓶颈 | 总结与延伸
./agentic-rl/verl02/verl02-notes.tex		引言 | 关键概念 | 各算法详解 | 方法选择：优势估计没有银弹 | 总结与延伸
./agentic-rl/verl03/verl03-notes.tex		引言 | 好的训练框架设计 | SFT Dataset | FSDP SFT Trainer | SFT vs. RL 训练差异 | 代码阅读法：先看数据如何流进 Trainer | 总结与延伸
./agentic-rl/verl04/verl04-notes.tex		引言 | Cross-Entropy Loss 详解 | Training vs. Inference | 效率来源：训练与推理为什么差这么多 | 总结与延伸
./agentic-rl/verl05/verl05-notes.tex		引言 | 问题的根源 | 工程防线：保证 token 与文本往返一致 | 总结与延伸
./articles/anthropic-building-agents/anthropic-building-agents-notes.tex		引言：为什么要读这篇文章 | 基本概念：Agentic 系统的分类 | 基础构件：增强型 LLM | 五种 Workflow 模式详解 | 自主 Agent 的设计 | Agent 在实践中的应用领域 | 工具设计的最佳实践 | 总结与延伸
./articles/anthropic-effective-harnesses/anthropic-effective-harnesses-notes.tex		引言：长时间运行 Agent 的挑战 | 问题分析：Agent 的典型失败模式 | 解决方案架构：双 Agent 协作模式 | Feature List：结构化的任务追踪 | 增量式开发与环境管理 | 测试策略：端到端验证 | Agent 失败模式与对策总结 | 设计原则提炼 | 未来方向与开放问题 | 总结与延伸
./articles/anthropic-harness-design/anthropic-harness-design-notes.tex		引言 | 朴素实现为何失败 | 前端设计：让主观质量可评分 | 扩展到全栈编码 | 迭代简化 Harness | 总结与延伸
./articles/anthropic-harness-long-running/anthropic-harness-long-running-notes.tex		引言 | 朴素实现的两个结构性困境 | 前端设计：将主观审美转化为可评分标准 | 全栈编码的三 Agent 架构 | Harness 的迭代简化 | 总结与延伸
./articles/anthropic-writing-tools/anthropic-writing-tools-notes.tex		引言：重新思考面向 Agent 的软件设计 | 工具开发的迭代流程 | 原则一：选择正确的工具集 | 原则二：工具的命名空间 | 原则三：返回有意义的上下文 | 原则四：优化 Token 效率 | 原则五：Prompt Engineering 工具描述 | 五大原则的综合框架 | 总结与延伸
./articles/corey-cowork-starter/corey-cowork-starter-notes.tex		引言 | 必装插件 | 上下文文件：真正的力量来源 | 节省真实时间的工作流 | 系统整合 | 总结与延伸
./articles/dotey-claude-code-skills-translation/dotey-claude-code-skills-translation-notes.tex		Skills 概述 | 九大 Skills 类别 | 编写 Skills 的最佳实践 | Skills 的高级特性 | Skills 的分发与管理 | 总结与延伸
./articles/dotey-karpathy-translation/dotey-karpathy-translation-notes.tex		从写代码到指挥 Agent：工作范式的根本转变 | Agent 的灵魂：个性设计与 Claw 架构 | AutoResearch：递归自我改进的试验田 | AI 的参差性：天才 PhD 与10岁小孩 | 就业、开源与行业格局 | 机器人、信息市场与物理世界 | MicroGPT 与 Agent 时代的教育 | 总结与延伸
./articles/fowler-harness-engineering/fowler-harness-engineering-notes.tex		引言：什么是 Harness Engineering | Harness 的三大组成部分 | Harness 作为未来的服务模板 | 约束运行时以换取 AI 自主性 | 技术栈收敛与 AI 友好性 | Pre-AI 与 Post-AI 的两个世界 | 今天你的 Harness 是什么？ | 深层思考：严谨性的迁移 | 总结与延伸
./articles/google-agent-skill-patterns/google-agent-skill-patterns-notes.tex		引言：从格式到内容设计 | Pattern 1：Tool Wrapper（工具封装） | Pattern 2：Generator（生成器） | Pattern 3：Reviewer（审查者） | Pattern 4：Inversion（反转） | Pattern 5：Pipeline（流水线） | 如何选择合适的模式 | 总结与延伸
./articles/hesamation-claude-vs-codex/hesamation-claude-vs-codex-notes.tex		引言 | 底层模型对比：Opus 4.6 vs.\ GPT-5.3-Codex | 速度与任务适配性 | 产品起源与技术栈 | 使用体验：``高级开发者'' vs.\ ``外包承包商'' | RAG Pipeline 实验对比 | 生态系统与定价 | 总结与延伸
./articles/hooeem-claude-architect/hooeem-claude-architect-notes.tex		概述：Claude 架构师知识体系 | 领域一：Agentic 架构与编排（27\%） | 领域二：工具设计与 MCP 集成（18\%） | 领域三：Claude Code 配置与工作流（20\%） | 领域四：Prompt 工程与结构化输出（20\%） | 领域五：上下文管理与可靠性（15\%） | 总结与延伸
./articles/humanlayer-skill-issue/humanlayer-skill-issue-notes.tex		引言：不是模型的问题，是配置的问题 | Harness Engineering 与 Context Engineering | CLAUDE.md 与 AGENTS.md：Agent 配置文件 | MCP Servers：工具扩展 | Skills：可复用知识的渐进式披露 | Sub-Agents：上下文隔离的利器 | Hooks：确定性控制流 | Back-Pressure：自动验证机制 | 实践经验：什么有效，什么无效 | 总结与延伸
./articles/inngest-agent-harness/inngest-agent-harness-notes.tex		引言：什么是 Harness？ | Utah：一个参考实现 | Agent 循环的 Step 化 | Sub-agent 委派与并发控制 | Context 管理：最难的问题 | Multi-provider 支持与未来方向 | 总结与延伸
./articles/interconnects-china-ai-labs/interconnects-china-ai-labs-notes.tex		导读：为什么这篇文章值得完整读 | 中文编译（一）：旅程开场与总体感受 | 中文编译（二）：中国研究者的心态 | 中文编译（三）：中国 AI 产业与西方实验室的差异 | 中文编译（四）：全球均衡与开放模型 | 背景资料：文中出现的实验室、公司与模型 | 解读：作者观点背后的三条主线 | 延伸分析：哪些判断最值得继续验证 | 批判性阅读：这篇文章可能低估或高估了什么 | 术语表 | 总结与延伸
./articles/junyang-lin-agentic-thinking/junyang-lin-agentic-thinking-notes.tex		引言：从 Reasoning 到 Agentic 的范式转移 | o1 和 R1 的真正启示 | Thinking 与 Instruct 模式的合并难题 | Anthropic 方向的启示 | Agentic Thinking 的本质 | Agentic RL 基础设施的更高难度 | 下一个前沿：更可用的思考 | 总结与延伸
./articles/langchain-evaluating-deep-agents/langchain-evaluating-deep-agents-notes.tex		引言：为什么 Deep Agent 的评测如此困难？ | 模式一：定制化测试逻辑 | 模式二：单步评测 --- 高效的``单元测试'' | 模式三：完整轮次评测 --- 端到端验证 | 模式四：多轮对话评测 --- 模拟真实交互 | 模式五：环境隔离与可复现性 | 评测策略综合对比 | 总结与延伸
./articles/langchain-improving-deep-agents/langchain-improving-deep-agents-notes.tex		引言：什么是 Harness Engineering | Trace 分析：数据驱动的改进循环 | Build \& Self-Verify：让 Agent 学会自我检验 | 上下文工程：帮助 Agent 理解环境 | 循环检测与计划重审 | Reasoning 预算分配策略 | 实验结果与改进路径 | 实践指南：构建高效 Agent Harness 的原则 | 总结与延伸
./articles/minli-10x-skills-translation/minli-10x-skills-translation-notes.tex		问题：你的 Skill 可能有 30\% 的时间在悄悄失效 | AutoResearch 方法的起源 | 一次循环的工作原理 | Checklist：告诉 Agent ``什么叫好'' | 实操步骤：如何运行 AutoResearch | 实战案例：落地页文案 Skill 优化 | 更广泛的应用场景 | 总结与延伸
./articles/openai-codex-best-practices/openai-codex-best-practices-notes.tex		引言 | Prompt 编写与上下文管理 | AGENTS.md：持久化指导 | 系统配置 | 测试与代码审查 | MCP：外部工具集成 | Skills：技能封装 | Automations：自动化调度 | Session 管理与常用命令 | 常见错误 | 总结与延伸
./articles/openai-codex-datasets/openai-codex-datasets-notes.tex		引言：数据分析的核心目标 | 定义分析问题 | 环境搭建与项目规范 | 数据导入与初步审查 | 数据整理与合并 | 探索性分析与 Worktree 隔离 | 建模 | 结果沟通与交付 | Skills 与工具生态 | 总结与延伸
./articles/openai-harness-engineering/openai-harness-engineering-notes.tex		引言：一个激进的实验 | 工程师角色的重新定义 | 上下文管理：给 Agent 一张地图 | Agent 可读性：让代码库对 Agent ``可见'' | 架构执行与品味守护 | 吞吐量革命：合并哲学与熵管理 | 总结与延伸
./articles/panda-claude-code-best-practices/panda-claude-code-best-practices-notes.tex		CLAUDE.md：一切的起点 | 提示词工程：指令的质量决定产出的质量 | Plan Mode：先想清楚再动手 | 上下文管理：最容易被忽视的关键 | 子 Agent：Claude Code 的分身术 | 权限与安全：在效率和安全之间找平衡 | Git 工作流与 Worktree | 高级功能：Extended Thinking 与 MCP | 代码审查与常见陷阱 | 快捷键与命令速查 | 总结与延伸
./articles/ram-agentic-memory/ram-agentic-memory-notes.tex		引言：为什么 Agent 需要记忆？ | 什么是 Agentic Memory？ | 四种记忆类型 | 记忆在 Agent Loop 中的流转 | 构建记忆层：实现要点 | Vector Database 与相似度搜索 | 记忆管理：遗忘策略 | 总结与延伸
./articles/vishwas-50-claude-tips/vishwas-50-claude-tips-notes.tex		引言 | 快速上手与基础操作 | Prompt 工程与交互策略 | 会话管理与上下文控制 | CLAUDE.md 与项目配置 | 权限、安全与 Hooks | 自动反馈与质量保证 | 插件、MCP 与 Skills | 并行工作与多 Agent 协作 | 总结与延伸
./cs146s/week01/week01-notes.tex		课程导论与2025年软件开发现状 | LLM 工作原理速览 | LLM Prompting 技术体系 | 总结与延伸
./cs146s/week02/week02-notes.tex		从零构建 Coding Agent | Model Context Protocol (MCP) | 从协议到产品：MCP 为什么会成为分水岭 | 实践视角：一个可维护 Coding Agent 的三层检查表 | 总结与延伸
./cs146s/week03/week03-notes.tex		AI IDE 的演进与核心能力 | Context Engineering：让 AI 理解你的代码 | 同步 vs 异步工具：AI 编程的三个时代 | 总结与延伸
./cs146s/week04/week04-notes.tex		如何成为 Agent Manager | 嘉宾讲座：Claude Code 的设计哲学 (Boris Cherny) | 总结与延伸
./cs146s/week05/week05-notes.tex		构建突破性 AI 开发者产品 | 为什么终端会重新成为 AI 入口 | 开发工具生态的开放问题 | 总结与延伸
./cs146s/week06/week06-notes.tex		软件安全的基础知识 | 三大漏洞检测技术 | AI Agent 带来的新型攻击向量 | AI 在安全测试中的应用与局限 | 总结与延伸
./cs146s/week07/week07-notes.tex		代码审查的价值与方法 | 把代码审查设计成一个系统 | AI 代码审查的新世界 | 总结与延伸
./cs146s/week08/week08-notes.tex		Web 应用开发的演进 | App Builder 的架构原理 | AI 应用构建的局限与展望 | 从 Demo 到 Production：App Builder 的真正门槛 | 总结与延伸
./cs146s/week09/week09-notes.tex		生产环境运维的挑战 | 基础设施与 DevOps 原则 | AI SRE：智能运维的新范式 | 值班室的实践手册 | 生产落地：怎样让 AI SRE 真正进入值班体系 | 实战落地：事件复盘与信任恢复 | 总结与延伸
./cs146s/week10/week10-notes.tex		课程回顾：AI 软件开发的全景图 | 十年后的软件开发：五大趋势 | 不变的核心能力 | 组织层面：保持高速但稳健的过渡 | 总结与延伸
./cs153/lecture01/lecture01-notes.tex		课程不是名人目录：先建立读课方法 | 从稳定系统栈到 Great Transition | RL 与 Context：能力为何来自闭环 | Context Loop Wars：入口、工具与数据回流 | Frontier RL Flywheel 与能力边界 | 宏观 Scaling：从模型曲线到资本与价格信号 | 历史基础设施周期：稀缺、过建与标准化 | Compute 为什么尚未成为 Fungible Commodity | 总结与延伸
./cs153/lecture02/lecture02-notes.tex		从一个简单循环到社区平台 | 产品连续，组织却多次重启 | 从投票自治到分层治理 | 公共内容、数据授权与付费社区 | API 定价：生态公共品与商业替代 | 流量峰值、Multi-Cloud 与优雅降级 | AI 时代：Scrollers、Seekers 与 Agents | 总结与延伸 | 附录：社区平台变更评审表
./cs153/lecture03/lecture03-notes.tex		先审计观点来源：使命、历史与利益位置 | 异构性才是这里的 Scale | Apollo：把软件交付变成 Desired-State Control Loop | Rubix：统一运行 Substrate 与 Compliance-as-Code | 从极端客户到通用平台：Inductive Productization | Project Maven：检测模型只是 Decision Chain 的入口 | Kill Chain 与 Value Chain：共享软件骨架，不共享伦理结论 | AI Demand、制造反向规划与 Warp Speed | Privacy–Security Frontier：用工程扩大可选空间 | 制度需要真实 Steering Wheel | 总结与延伸
./cs153/lecture04/lecture04-notes.tex		来源审计：这不是一堂公司宣传课 | 无监督机器翻译：几何直觉只是启动器 | 形式化数学：搜索对象、环境与验证器 | Chinchilla 与 LLaMA：先问清楚优化目标 | 大规模训练：数值故障、混淆因素与 R\&D 冰山 | Mistral 7B：data-first 与紧凑模型设计 | 从 checkpoint 到 solution：最后一公里才是系统主体 | Le Chat：快推理、工具层与产品反馈飞轮 | Reasoning 与 verifier：不要过早固定直觉 | 欧洲监管与主权：把课堂时点和当前规则分开 | Post-training operating system 与开放资产�
./cs153/lecture05/lecture05-notes.tex		来源审计：为什么 AWS 之上仍需要一层平台 | 失败样板：为什么第一版 Kubernetes 架构不合适 | Framework-Defined Infrastructure：把应用当成高层语言 | ISR 与缓存：把后端工作 materialize 到边缘 | Build vs. Buy：差异化边界与全球 control plane | Consumption economics：把资源影响反馈给开发者 | Telemetry 与 Spend Control：可见不等于可控 | AI Compute Density：长等待请求改变 serverless 假设 | v0 与 AI-native development：产品约束制造研究问题 | Immutable MVP、Gossip 与 Day 1/100/1000 | 职业与研究
./cs153/lecture06/lecture06-notes.tex		来源审计：这不是项目清单，而是国家级系统设计课 | 从互联网浪潮到 AI 浪潮：基础设施只是必要条件 | 能效问题栈：FLOPS 之外还有三堵墙 | Memory Wall：模型增长快于数据供给能力 | 数据中心经济学：从 grid MW 到 useful tokens | 三类 AI frontier：生成、行动与物理控制 | Model Agnostic：没有模型宗教，但要有评测纪律 | 算力扩散：Capacity、Inference 与数字鸿沟 | 数据主权与 Data Embassy：位置、控制和恢复是不同问题 | AI × Space 与新市场：从传感器到资源决策 | 新�
./cs153/lecture07/lecture07-notes.tex		来源审计：把增长故事改写成系统机制 | 三个 Product-Critical Systems：Indexing、Inference 与 Apply | Monolith 与 Blast Radius：代码边界不等于故障边界 | Incremental Indexing：只处理发生变化的代码 | 数据模型演进：哪些状态真的需要数据库 | 事故一：Retry、Cron 与 Rebuild 的正反馈 | 事故二：PostgreSQL Storage Pressure 与迁移账单 | Object-Storage-Native Search：耐久层与热查询层分离 | Global Inference 与 Provider Portfolio | Fast Apply：把模型输出变成可验证编辑 | Security、Privacy 与 Abuse：代
./cs153/lecture08/lecture08-notes.tex		来源审计：把敏感议题改写成可验证的系统课 | 规模不是一个数字，而是多个不可混用的队列 | 已知内容防线：Hash Matching 的能力与边界 | 未知内容防线：Predictive Detection、校准与人工复核 | Trusted Data：高风险模型的数据治理 | Generative AI：把风险控制前移到全生命周期 | 平台集成：快速、幂等、可审计 | Privacy、Encryption 与最小必要信号 | 从单个对象到会话与网络：更早但更不确定的信号 | 从检测到预防：Intervention Ladder 与用户能力 | Startup Minimum Viable Saf
./cs153/lecture09/lecture09-notes.tex		来源审计：把 CEO 访谈改写成 Identity Systems 课程 | 技术转型与 Wedge：为什么是 Cloud Identity | Identity Control Plane：State、Policy 与 Lifecycle | Front-Door Reliability：安全与可用性共同成立 | Founder Adaptation：从确定性组织到低概率系统 | CEO 与 Board：建立不失真的信息回路 | Security Incident：从危机到可验证改进 | Attack Asymmetry、Shared Signals 与 Zero Trust | AI Agent Identity：Delegation 而不是共享秘密 | Auth0 Acquisition：共享 Primitive，不急于合并所有边界 | Durable Trust：Reliability、Sec
./cs153/lecture10/lecture10-notes.tex		来源审计：Scaling 不是一条曲线，而是一套 Operating System | 从 GPT-2 到 GPT-3：把直觉变成可检验 Scaling Hypothesis | 读懂 Scaling Law：Fit、Residual 与 Compute Allocation | Distributed Training：Rare Failure 会变成日常事件 | Training Observability：Loss Spike 只是症状 | Follow-the-Sun：全球值班不等于自动拥有清晰责任 | Post-Training：RLHF 与 Constitutional AI | Evaluation：Measured Capability 取决于 Elicitation | RSP：从 Historical ASL 到 Capability-Triggered Safeguards | Mechanistic Interpretability：内部证据的希望�
./cs153/lecture11/lecture11-notes.tex		来源审计：把个人案件转化为组织工程课 | 科技、政府与规则：为什么反馈回路总是滞后 | Security Team Maturity：从救火队到嵌入式治理 | Vulnerability Disclosure Policy：把外部研究变成修复输入 | Bug Bounty 与 Safe Harbor：奖励不能替代授权边界 | Incident Command：一条外部报告何时升级为企业事件 | Evidence Preservation：让事实可以被复核 | Materiality 与 Disclosure：四工作日从哪里开始算 | Sullivan 案时间线：课堂预期与最终程序状态 | Executive Accountability：责任共享，但不�
./cs224n/lecture01/lecture01-notes.tex		引言：课程概览与学习目标 | 人类语言与词义表示 | 从离散符号到分布式表示 | Word2Vec 算法详解 | 总结与延伸
./cs224n/lecture02/lecture02-notes.tex		优化基础回顾 | Word2Vec 回顾与深入 | 基于共现计数的词向量方法 | 词向量的评估 | 词义与多义性问题 | 分类与神经网络入门 | 总结与延伸
./cs224n/lecture03/lecture03-notes.tex		引言：课程概览 | 神经网络基础回顾 | 激活函数：为什么需要非线性 | 梯度下降与梯度计算 | 矩阵微积分：手动推导梯度 | 反向传播算法 | 自动微分与框架实现 | 梯度检验：数值验证 | 总结与延伸
./cs224n/lecture04/lecture04-notes.tex		引言：为什么需要句法结构 | 句法结构的两种视角 | 句法歧义：理解语言的核心挑战 | 依存语法详解 | 标注数据与树库（Treebanks） | 基于转移的依存分析（Transition-based Parsing） | 神经网络依存分析器 | 依存分析的评估 | 后续发展：从 SyntaxNet 到图方法 | 总结与延伸
./cs224n/lecture05/lecture05-notes.tex		引言与深度学习基础回顾 | 语言模型 | 循环神经网络（RNN） | RNN 的梯度问题 | RNN 的应用场景 | 总结与延伸
./cs224n/lecture06/lecture06-notes.tex		引言：从语言模型到序列建模 | 语言模型评估：困惑度 | RNN 的梯度问题 | 长短期记忆网络（LSTM） | RNN 架构扩展 | 机器翻译：从统计方法到神经方法 | 序列到序列模型与神经机器翻译 | 总结与延伸
./cs224n/lecture07/lecture07-notes.tex		机器翻译评估 | 注意力机制 | 注意力的数学形式化 | 注意力的优势与通用性 | 从注意力到 Transformer 与大语言模型 | NLP 实验实践建议 | 总结与延伸
./cs224n/lecture08/lecture08-notes.tex		引言：为什么 Transformers 重要 | 从递归到 Attention | 理解 Transformer | 缺点与变体 | 总结与延伸
./cs224n/lecture09/lecture09-notes.tex		子词分词：从有限词表到开放词表 | 从词嵌入到全模型预训练 | Encoder 预训练：BERT 与掩码语言建模 | Encoder-Decoder 预训练：T5 与片段腐蚀 | Decoder 预训练：GPT 系列与大语言模型 | 预训练数据与伦理考量 | 总结与延伸
./cs224n/lecture10/lecture10-notes.tex		引言：从预训练到 ChatGPT | Zero-shot 与 Few-shot In-context Learning | 指令微调（Supervised Fine-Tuning） | 基于人类反馈的强化学习（RLHF） | 直接偏好优化（DPO） | 从 InstructGPT 到 ChatGPT | 开放挑战与未来方向 | 总结与延伸
./cs224n/lecture11/lecture11-notes.tex		引言：为什么需要衡量模型性能 | 封闭式评估（Close-ended Evaluation） | 开放式评估（Open-ended Evaluation） | 人工评估（Human Evaluation） | 无参考评估与 LLM 作为评估者 | 当前 LLM 评估的三大范式 | 评估中的问题与挑战 | 总结与延伸
./cs224n/lecture12/lecture12-notes.tex		引言：高效训练神经网络的重要性 | 浮点数表示基础 | 混合精度训练 | 多GPU训练：DDP 与 ZeRO | 参数高效微调：LoRA | 实用决策流程图 | 总结与延伸
./cs224n/lecture13/lecture13-notes.tex		引言：为什么需要脑机接口 | BCI 简史与神经科学基础 | 从运动 BCI 到语音 BCI | 构建高性能语音神经假体 | 最新进展与未来方向 | NLP/ML 技术在语音 BCI 中的关键角色 | 总结与延伸
./cs224n/lecture14/lecture14-notes.tex		引言：语言模型能推理吗？ | 基于提示的推理方法 | 通过训练获取推理能力 | 语言模型真的在推理吗？ | 语言模型智能体：基本概念 | 历史回顾：LLM 之前的智能体方法 | 基于 LLM 的智能体 | 智能体评估基准 | 智能体的训练：合成数据与探索 | 多模态智能体与当前挑战 | 总结与延伸
./cs224n/lecture15/lecture15-notes.tex		引言：对齐研究的时代背景 | 对齐的核心概念与定义 | 开源对齐的演进之路 | RewardBench：奖励模型的评估 | DPO vs PPO：实证探索 | 在线方法：DPO 之后的前沿 | 未来方向与开放问题 | 总结与延伸
./cs224n/lecture16/lecture16-notes.tex		引言：从 RNN 到 CNN | 一维卷积的基本操作 | 池化操作与文本分类 | 经典模型：Kim (2014) 的 CNN 文本分类器 | NLP 模型工具箱的演进 | 深度 CNN：VD-CNN 字符级文本分类 | 树递归神经网络 | 递归神经张量网络与情感分析 | 树递归神经网络的反思与展望 | 总结与延伸
./cs224n/lecture18/lecture18-notes.tex		引言：最后一讲想回答什么 | CS224N 的主线：我们到底学到了什么 | 开放问题：泛化、黑箱与数据效率 | 语言学为什么仍然重要 | 符号 AI、赛博系统与神经网络 | 意义是什么：从词到句子 | 未来风险：能力增长之外的代价 | 下一阶段的研究议程：从更强模型到更好语言系统 | 对今天 LLM 与 Agent 实践的启示 | 总结与延伸
./cs224r/lecture01/lecture01-notes.tex		课程定位：什么是深度强化学习 | 为什么学习深度强化学习 | 建模行为与强化学习基础 | 总结与延伸
./cs224r/lecture02/lecture02-notes.tex		模仿学习的基本思想 | 策略表达与生成模型 | 误差累积与在线修正 | 演示数据的采集与质量保障 | 部署与信任 | 案例研究与实验设计 | 治理与可解释性 | 调试与可视化 | 团队协作与持续演进 | Sim-to-Real 与验证实验 | 持续学习与多 agent 协作 | 总结与延伸
./cs224r/lecture03/lecture03-notes.tex		从模仿学习到强化学习 | 策略梯度的推导 | 直觉理解与改进 | 方差控制与样本效率提升 | 系统约束与稳定性保证 | 策略梯度的实现与调试 | 策略梯度与 Actor-Critic 结合 | Off-Policy 策略梯度 | 评估指标与 Benchmark | 案例研究：CartPole 与 PPO | 扩展话题：多任务与分布漂移 | 合规、审计与工程落地 | 总结与延伸
./cs224r/lecture04/lecture04-notes.tex		回顾：策略梯度的不足 | 核心对象回顾 | Actor-Critic 框架 | 稳定性、正则与调度 | Off-Policy Actor-Critic 简介 | 工程实践与调参 | 主流 Actor-Critic 族与诊断 | 评测与基准 | 奖励塑形与时间信用分配 | 策略安全与系统化部署 | 超参追踪与日志化 | 实验复现与发布 | 公式与调度 | 实战案例：机器人控制与多智能体 | 总结与延伸
./cs224r/lecture05/lecture05-notes.tex		多步梯度更新的问题 | 训练监控与日志体系 | Actor-Critic 数据流水线 | PPO：Proximal Policy Optimization | SAC：Soft Actor-Critic | Replay Buffer 管理与数据挑选 | 超参调优与实验复现 | 策略安全与正则化 | Reward Shaping 与价值稳定 | 评估与部署建议 | 幻灯片精华 | 案例对比与设计模式 | Sim2Real 与策略蒸馏 | 总结与延伸 | 附录：常见实践问题
